District,Year,Taluka,Rural/Urban,Normal Weight,Moderate Acute Malnutrition,Severe Acute Malnutrition
Akola,2019,Murtijapur,Urban,98.93,0.94,0.13
Akola,2019,Murtijapur,Total,99.63,0.32,0.05
Akola,2019,Patur,Rural,99.53,0.4,0.07
Akola,2019,Patur,Urban,93.06,6.6,0.35
Akola,2019,Patur,Total,99.31,0.61,0.08
Akola,2019,Barshitakali,Rural,99.24,0.65,0.11
Akola,2019,Barshitakali,Urban,,,
Akola,2019,Barshitakali,Total,99.24,0.65,0.11
Akola,2020,Telhara,Rural,98.91,1.09,0.09
Akola,2020,Telhara,Urban,65.91,48.64,1.82
Akola,2020,Telhara,Total,98.29,1.98,0.12
Akola,2020,Akot,Rural,99.33,1.47,0.22
Akola,2020,Akot,Urban,95.7,6.11,1.11
Akola,2020,Akot,Total,98.76,2.2,0.36
Akola,2020,Balapur,Rural,99.9,0.91,0.11
Akola,2020,Balapur,Urban,118.44,2.84,1.56
Akola,2020,Balapur,Total,101.08,1.04,0.2
Akola,2020,Akola,Rural,100.41,0.83,0.14
Akola,2020,Akola,Urban,104.79,4.81,0.54
Akola,2020,Akola,Total,102.25,2.5,0.3
Akola,2020,Murtijapur,Rural,103.1,1.49,0.69
Akola,2020,Murtijapur,Urban,105.91,0.81,0.13
Akola,2020,Murtijapur,Total,103.56,1.38,0.6
Akola,2020,Patur,Rural,100.74,1.45,0.07
Akola,2020,Patur,Urban,98.26,5.9,0.69
Akola,2020,Patur,Total,100.65,1.6,0.09
Akola,2020,Barshitakali,Rural,101.62,1,0.11
Akola,2020,Barshitakali,Urban,,,
Akola,2020,Barshitakali,Total,101.62,1,0.11
Akola,2021,Telhara,Rural,94.65,0.34,0.05
Akola,2021,Telhara,Urban,94.27,4.58,1.15
Akola,2021,Telhara,Total,94.64,0.43,0.07
Akola,2021,Akot,Rural,94.12,0.8,0.17
Akola,2021,Akot,Urban,98.39,1.35,0.27
Akola,2021,Akot,Total,94.79,0.88,0.18
Akola,2021,Balapur,Rural,95.23,1.36,0.31
Akola,2021,Balapur,Urban,100,0,0
Akola,2021,Balapur,Total,95.52,1.28,0.29
Akola,2021,Akola,Rural,100.41,0.83,0.14
Akola,2021,Akola,Urban,104.79,4.81,0.54
Akola,2021,Akola,Total,102.25,2.5,0.3
Akola,2021,Murtijapur,Rural,103.1,1.49,0.69
Akola,2021,Murtijapur,Urban,105.91,0.81,0.13
Akola,2021,Murtijapur,Total,103.56,1.38,0.6
Akola,2021,Patur,Rural,100.74,1.45,0.07
Akola,2021,Patur,Urban,98.26,5.9,0.69
Akola,2021,Patur,Total,100.65,1.6,0.09
Akola,2021,Barshitakali,Rural,101.62,1,0.11
Akola,2021,Barshitakali,Urban,,,
Akola,2021,Barshitakali,Total,101.62,1,0.11
Amravati,2012,Dharani,Rural,66.01,27.42,6.57
Amravati,2012,Dharani,Urban,,,
Amravati,2012,Dharani,Total,66.01,27.42,6.57
Amravati,2012,Chikhraldara,Rural,68.03,26.79,5.18
Amravati,2012,Chikhraldara,Urban,82.98,17.02,0
Amravati,2012,Chikhraldara,Total,68.15,26.71,5.14
Amravati,2012,Anjangaon Su,Rural,95.86,3.66,0.48
Amravati,2012,Anjangaon Su,Urban,79.76,19.25,0.99
Amravati,2012,Anjangaon Su,Total,93.46,5.98,0.56
Amravati,2012,Achalpur,Rural,88.35,10.37,1.28
Amravati,2012,Achalpur,Urban,88.68,10.41,0.76
Amravati,2012,Achalpur,Total,88.46,10.38,1.11
Amravati,2012,Chandurbazar,Rural,87.25,10.91,1.84
Amravati,2012,Chandurbazar,Urban,83.39,16.27,0.34
Amravati,2012,Chandurbazar,Total,87.03,11.22,1.76
Amravati,2012,Morshi,Rural,90.46,8.2,1.34
Amravati,2012,Morshi,Urban,84.41,14.06,1.53
Amravati,2012,Morshi,Total,89.6,9.04,1.37
Amravati,2012,Warud,Rural,87.55,11.09,1.36
Amravati,2012,Warud,Urban,89.26,10.3,0.45
Amravati,2012,Warud,Total,87.77,10.99,1.25
Amravati,2012,Tivas,Rural,86.8,11.41,1.79
Amravati,2012,Tivas,Urban,,,
Amravati,2012,Tivas,Total,86.8,11.41,1.79
Amravati,2012,Amravati,Rural,86.18,11.82,2
Amravati,2012,Amravati,Urban,81.4,16.73,1.87
Amravati,2012,Amravati,Total,83.76,14.3,1.94
Amravati,2012,Bhatkuli,Rural,84.54,13.33,2.13
Amravati,2012,Bhatkuli,Urban,,,
Amravati,2012,Bhatkuli,Total,84.54,13.33,2.13
Amravati,2012,Daryapur,Rural,92.47,6.31,1.22
Amravati,2012,Daryapur,Urban,84.25,14.84,0.91
Amravati,2012,Daryapur,Total,91.35,7.47,1.18
Amravati,2012,Nandgaon Kh,Rural,84.51,13.41,2.08
Amravati,2012,Nandgaon Kh,Urban,,,
Amravati,2012,Nandgaon Kh,Total,84.51,13.41,2.08
Amravati,2012,Chandur Railway,Rural,88.42,9.94,1.64
Amravati,2012,Chandur Railway,Urban,76.51,21.54,1.96
Amravati,2012,Chandur Railway,Total,87.23,11.1,1.67
Amravati,2012,Dhamangaon Re,Rural,87.69,10.38,1.93
Amravati,2012,Dhamangaon Re,Urban,67.32,31.33,1.36
Amravati,2012,Dhamangaon Re,Total,86.22,11.89,1.89
Amravati,2013,Dharani,Rural,65.73,27.92,6.35
Amravati,2013,Dharani,Urban,,,
Amravati,2013,Dharani,Total,65.73,27.92,6.35
Amravati,2013,Chikhraldara,Rural,65.55,27.82,6.63
Amravati,2013,Chikhraldara,Urban,62.12,34.85,3.03
Amravati,2013,Chikhraldara,Total,65.53,27.86,6.62
Amravati,2013,Anjangaon Su,Rural,94.72,4.53,0.75
Amravati,2013,Anjangaon Su,Urban,89.49,6,0.5
Amravati,2013,Anjangaon Su,Total,93.88,4.77,0.71
Amravati,2013,Achalpur,Rural,86.6,11.83,1.57
Amravati,2013,Achalpur,Urban,86.22,14.17,0.82
Amravati,2013,Achalpur,Total,86.47,12.63,1.32
Amravati,2013,Chandurbazar,Rural,89.73,9,1.27
Amravati,2013,Chandurbazar,Urban,69.85,27.01,3.14
Amravati,2013,Chandurbazar,Total,88.62,10.01,1.37
Amravati,2013,Morshi,Rural,90.72,7.92,1.37
Amravati,2013,Morshi,Urban,85.78,12.85,1.37
Amravati,2013,Morshi,Total,90.01,8.62,1.37
Amravati,2013,Warud,Rural,88.12,10.61,1.28
Amravati,2013,Warud,Urban,93.71,5.99,0.3
Amravati,2013,Warud,Total,88.8,10.04,1.16
Amravati,2013,Tivas,Rural,87.79,10.72,1.49
Amravati,2013,Tivas,Urban,,,
Amravati,2013,Tivas,Total,87.79,10.72,1.49
Amravati,2013,Amravati,Rural,86.68,11.22,2.1
Amravati,2013,Amravati,Urban,83.47,14.83,1.66
Amravati,2013,Amravati,Total,85.17,12.92,1.9
Amravati,2013,Bhatkuli,Rural,83.1,14.48,2.42
Amravati,2013,Bhatkuli,Urban,,,
Amravati,2013,Bhatkuli,Total,83.1,14.48,2.42
Amravati,2013,Daryapur,Rural,93.14,6.06,0.8
Amravati,2013,Daryapur,Urban,90.63,13.26,0.8
Amravati,2013,Daryapur,Total,92.81,7.02,0.8
Amravati,2013,Nandgaon Kh,Rural,86.08,11.94,1.98
Amravati,2013,Nandgaon Kh,Urban,,,
Amravati,2013,Nandgaon Kh,Total,86.08,11.94,1.98
Amravati,2013,Chandur Railway,Rural,88.76,9.85,1.38
Amravati,2013,Chandur Railway,Urban,63.8,31.1,5.1
Amravati,2013,Chandur Railway,Total,86.41,11.86,1.73
Amravati,2013,Dhamangaon Re,Rural,88.97,9.33,1.7
Amravati,2013,Dhamangaon Re,Urban,69.15,26.62,4.23
Amravati,2013,Dhamangaon Re,Total,87.23,10.85,1.92
Amravati,2014,Dharani,Rural,66.12,27.41,6.47
Amravati,2014,Dharani,Urban,,,
Amravati,2014,Dharani,Total,66.12,27.41,6.47
Amravati,2014,Chikhraldara,Rural,63.99,28.68,7.32
Amravati,2014,Chikhraldara,Urban,71.24,27.45,1.31
Amravati,2014,Chikhraldara,Total,64.1,28.66,7.24
Amravati,2014,Anjangaon Su,Rural,95.61,3.9,0.49
Amravati,2014,Anjangaon Su,Urban,89.63,10.04,0.33
Amravati,2014,Anjangaon Su,Total,94.28,5.27,0.46
Amravati,2014,Achalpur,Rural,89.78,9.12,1.09
Amravati,2014,Achalpur,Urban,88.94,10.47,0.59
Amravati,2014,Achalpur,Total,89.48,9.61,0.91
Amravati,2014,Chandurbazar,Rural,90.6,8.26,1.14
Amravati,2014,Chandurbazar,Urban,86,14,0
Amravati,2014,Chandurbazar,Total,90.26,8.68,1.06
Amravati,2014,Morshi,Rural,91.17,7.58,1.26
Amravati,2014,Morshi,Urban,88.38,10.52,1.11
Amravati,2014,Morshi,Total,90.76,8,1.24
Amravati,2014,Warud,Rural,88.46,10.28,1.25
Amravati,2014,Warud,Urban,94.31,5.63,0.06
Amravati,2014,Warud,Total,89.29,9.62,1.08
Amravati,2014,Tivas,Rural,89.65,9.19,1.15
Amravati,2014,Tivas,Urban,,,
Amravati,2014,Tivas,Total,89.65,9.19,1.15
Amravati,2014,Amravati,Rural,88.59,9.97,1.44
Amravati,2014,Amravati,Urban,82.02,16.6,1.38
Amravati,2014,Amravati,Total,84.98,13.61,1.41
Amravati,2014,Bhatkuli,Rural,85.78,12.29,1.93
Amravati,2014,Bhatkuli,Urban,,,
Amravati,2014,Bhatkuli,Total,85.78,12.29,1.93
Amravati,2014,Daryapur,Rural,93.32,5.87,0.81
Amravati,2014,Daryapur,Urban,89.12,10.23,0.65
Amravati,2014,Daryapur,Total,92.62,6.59,0.79
Amravati,2014,Nandgaon Kh,Rural,88.29,10.1,1.61
Amravati,2014,Nandgaon Kh,Urban,,,
Amravati,2014,Nandgaon Kh,Total,88.29,10.1,1.61
Amravati,2014,Chandur Railway,Rural,90.01,8.97,1.03
Amravati,2014,Chandur Railway,Urban,87.24,12.76,0
Amravati,2014,Chandur Railway,Total,89.66,9.45,0.9
Amravati,2014,Dhamangaon Re,Rural,88.46,10.07,1.48
Amravati,2014,Dhamangaon Re,Urban,85.15,14.37,0.48
Amravati,2014,Dhamangaon Re,Total,88.12,10.51,1.37
Amravati,2015,Dharani,Rural,62.3,30.1,7.61
Amravati,2015,Dharani,Urban,,,
Amravati,2015,Dharani,Total,62.3,30.1,7.61
Amravati,2015,Chikhraldara,Rural,63.54,29.24,7.22
Amravati,2015,Chikhraldara,Urban,80.14,17.81,2.05
Amravati,2015,Chikhraldara,Total,63.76,29.09,7.15
Amravati,2015,Anjangaon Su,Rural,95.6,3.77,0.62
Amravati,2015,Anjangaon Su,Urban,86.09,13.66,0.25
Amravati,2015,Anjangaon Su,Total,93.24,6.23,0.53
Amravati,2015,Achalpur,Rural,90.69,8.57,0.74
Amravati,2015,Achalpur,Urban,88.05,14.61,0.65
Amravati,2015,Achalpur,Total,89.75,10.72,0.71
Amravati,2015,Chandurbazar,Rural,89.25,9.53,1.23
Amravati,2015,Chandurbazar,Urban,90.23,9.3,0.47
Amravati,2015,Chandurbazar,Total,89.3,9.52,1.19
Amravati,2015,Morshi,Rural,92.27,6.62,1.11
Amravati,2015,Morshi,Urban,85.37,13.59,1.04
Amravati,2015,Morshi,Total,91.31,7.59,1.1
Amravati,2015,Warud,Rural,73.7,25.46,0.84
Amravati,2015,Warud,Urban,88.72,11,0.28
Amravati,2015,Warud,Total,75.57,23.65,0.77
Amravati,2015,Tivas,Rural,86.23,12.36,1.41
Amravati,2015,Tivas,Urban,,,
Amravati,2015,Tivas,Total,86.23,12.36,1.41
Amravati,2015,Amravati,Rural,84.65,13.1,2.25
Amravati,2015,Amravati,Urban,79.2,18.6,2.2
Amravati,2015,Amravati,Total,82.39,15.37,2.23
Amravati,2015,Bhatkuli,Rural,86.71,11.61,1.68
Amravati,2015,Bhatkuli,Urban,,,
Amravati,2015,Bhatkuli,Total,86.71,11.61,1.68
Amravati,2015,Daryapur,Rural,93.46,5.57,0.97
Amravati,2015,Daryapur,Urban,90.24,9.31,0.44
Amravati,2015,Daryapur,Total,92.92,6.2,0.88
Amravati,2015,Nandgaon Kh,Rural,89.5,9.16,1.35
Amravati,2015,Nandgaon Kh,Urban,,,
Amravati,2015,Nandgaon Kh,Total,89.5,9.16,1.35
Amravati,2015,Chandur Railway,Rural,91.92,7.25,0.83
Amravati,2015,Chandur Railway,Urban,84.64,15.05,0.31
Amravati,2015,Chandur Railway,Total,91.08,8.15,0.77
Amravati,2015,Dhamangaon Re,Rural,91.32,7.77,0.91
Amravati,2015,Dhamangaon Re,Urban,83.28,16.1,0.61
Amravati,2015,Dhamangaon Re,Total,90.68,8.44,0.89
Amravati,2016,Dharani,Rural,68.55,25.55,5.9
Amravati,2016,Dharani,Urban,,,
Amravati,2016,Dharani,Total,68.55,25.55,5.9
Amravati,2016,Chikhraldara,Rural,73.08,21.38,5.54
Amravati,2016,Chikhraldara,Urban,80.14,17.81,2.05
Amravati,2016,Chikhraldara,Total,73.18,21.33,5.49
Amravati,2016,Anjangaon Su,Rural,96.23,3.22,0.55
Amravati,2016,Anjangaon Su,Urban,91.9,7.78,0.32
Amravati,2016,Anjangaon Su,Total,95.1,4.4,0.49
Amravati,2016,Achalpur,Rural,90.61,8.5,0.89
Amravati,2016,Achalpur,Urban,90.39,9.15,0.47
Amravati,2016,Achalpur,Total,90.53,8.74,0.73
Amravati,2016,Chandurbazar,Rural,90.39,8.8,0.82
Amravati,2016,Chandurbazar,Urban,93.83,6.17,0
Amravati,2016,Chandurbazar,Total,90.55,8.67,0.78
Amravati,2016,Morshi,Rural,92.46,6.5,1.04
Amravati,2016,Morshi,Urban,91.01,8.74,0.24
Amravati,2016,Morshi,Total,92.24,6.84,0.92
Amravati,2016,Warud,Rural,88.3,10.58,1.12
Amravati,2016,Warud,Urban,93.4,6.6,0
Amravati,2016,Warud,Total,89.11,9.95,0.94
Amravati,2016,Tivas,Rural,86.49,11.87,1.63
Amravati,2016,Tivas,Urban,,,
Amravati,2016,Tivas,Total,86.49,11.87,1.63
Amravati,2016,Amravati,Rural,84.98,12.83,2.19
Amravati,2016,Amravati,Urban,87.23,11.88,0.89
Amravati,2016,Amravati,Total,86.51,12.18,1.31
Amravati,2016,Bhatkuli,Rural,86.62,11.81,1.57
Amravati,2016,Bhatkuli,Urban,,,
Amravati,2016,Bhatkuli,Total,86.62,11.81,1.57
Amravati,2016,Daryapur,Rural,92.58,6.45,0.98
Amravati,2016,Daryapur,Urban,93.65,6.12,0.22
Amravati,2016,Daryapur,Total,92.76,6.39,0.85
Amravati,2016,Nandgaon Kh,Rural,89.11,9.65,1.24
Amravati,2016,Nandgaon Kh,Urban,,,
Amravati,2016,Nandgaon Kh,Total,89.11,9.65,1.24
Amravati,2016,Chandur Railway,Rural,92.35,6.85,0.81
Amravati,2016,Chandur Railway,Urban,93.75,5.74,0.51
Amravati,2016,Chandur Railway,Total,92.55,6.69,0.76
Amravati,2016,Dhamangaon Re,Rural,90.78,8.33,0.89
Amravati,2016,Dhamangaon Re,Urban,92.12,7.27,0.62
Amravati,2016,Dhamangaon Re,Total,90.91,8.22,0.86
Amravati,2017,Dharani,Rural,68.09,25.42,6.49
Amravati,2017,Dharani,Urban,,,
Amravati,2017,Dharani,Total,68.09,25.42,6.49
Amravati,2017,Chikhraldara,Rural,67.02,26.63,6.35
Amravati,2017,Chikhraldara,Urban,72.22,26.54,1.23
Amravati,2017,Chikhraldara,Total,67.1,26.62,6.28
Amravati,2017,Anjangaon Su,Rural,92.75,6.26,0.99
Amravati,2017,Anjangaon Su,Urban,93.51,6.37,0.12
Amravati,2017,Anjangaon Su,Total,92.96,6.29,0.75
Amravati,2017,Achalpur,Rural,91.03,7.81,1.16
Amravati,2017,Achalpur,Urban,90.8,8.97,0.18
Amravati,2017,Achalpur,Total,90.95,8.23,0.8
Amravati,2017,Chandurbazar,Rural,89.88,9.13,0.99
Amravati,2017,Chandurbazar,Urban,94.55,5.19,0.26
Amravati,2017,Chandurbazar,Total,90.29,8.79,0.93
Amravati,2017,Morshi,Rural,92.19,6.57,1.24
Amravati,2017,Morshi,Urban,93.95,5.76,0.29
Amravati,2017,Morshi,Total,92.48,6.44,1.08
Amravati,2017,Warud,Rural,87.65,10.57,1.78
Amravati,2017,Warud,Urban,91.63,8.08,0.28
Amravati,2017,Warud,Total,88.55,10.01,1.44
Amravati,2017,Tivas,Rural,85.85,11.86,2.29
Amravati,2017,Tivas,Urban,,,
Amravati,2017,Tivas,Total,85.85,11.86,2.29
Amravati,2017,Amravati,Rural,82.97,14.23,2.8
Amravati,2017,Amravati,Urban,91.93,7,1.07
Amravati,2017,Amravati,Total,89.1,9.28,1.62
Amravati,2017,Bhatkuli,Rural,83.88,13.99,2.13
Amravati,2017,Bhatkuli,Urban,,,
Amravati,2017,Bhatkuli,Total,83.88,13.99,2.13
Amravati,2017,Daryapur,Rural,91.54,7.4,1.06
Amravati,2017,Daryapur,Urban,89.04,10.58,0.38
Amravati,2017,Daryapur,Total,91.08,7.99,0.94
Amravati,2017,Nandgaon Kh,Rural,88.35,10.03,1.62
Amravati,2017,Nandgaon Kh,Urban,,,
Amravati,2017,Nandgaon Kh,Total,88.35,10.03,1.62
Amravati,2017,Chandur Railway,Rural,91.37,7.56,1.08
Amravati,2017,Chandur Railway,Urban,75.11,24.89,0
Amravati,2017,Chandur Railway,Total,89.21,9.85,0.93
Amravati,2017,Dhamangaon Re,Rural,88.15,10.26,1.59
Amravati,2017,Dhamangaon Re,Urban,84.97,15.03,0
Amravati,2017,Dhamangaon Re,Total,87.87,10.68,1.45
Amravati,2018,Dharani,Rural,68.5,25.42,6.08
Amravati,2018,Dharani,Urban,,,
Amravati,2018,Dharani,Total,68.5,25.42,6.08
Amravati,2018,Chikhraldara,Rural,68.27,26.13,5.6
Amravati,2018,Chikhraldara,Urban,65.08,34.92,0
Amravati,2018,Chikhraldara,Total,68.22,26.27,5.51
Amravati,2018,Anjangaon Su,Rural,93.92,5.07,1.01
Amravati,2018,Anjangaon Su,Urban,93.54,6.08,0.38
Amravati,2018,Anjangaon Su,Total,93.82,5.35,0.83
Amravati,2018,Achalpur,Rural,90.47,8.16,1.37
Amravati,2018,Achalpur,Urban,89.03,10.06,0.91
Amravati,2018,Achalpur,Total,89.92,8.88,1.2
Amravati,2018,Chandurbazar,Rural,88.7,9.98,1.32
Amravati,2018,Chandurbazar,Urban,94.57,5.34,0.09
Amravati,2018,Chandurbazar,Total,89.19,9.59,1.22
Amravati,2018,Morshi,Rural,91.38,7.53,1.09
Amravati,2018,Morshi,Urban,89.94,8.09,0.51
Amravati,2018,Morshi,Total,91.15,7.62,1
Amravati,2018,Warud,Rural,85.98,12.16,1.86
Amravati,2018,Warud,Urban,92.3,7.7,0
Amravati,2018,Warud,Total,86.86,11.54,1.6
Amravati,2018,Tivas,Rural,86.01,11.76,2.23
Amravati,2018,Tivas,Urban,,,
Amravati,2018,Tivas,Total,86.01,11.76,2.23
Amravati,2018,Amravati,Rural,81.33,14.87,3.79
Amravati,2018,Amravati,Urban,92.96,6.48,0.57
Amravati,2018,Amravati,Total,89.68,8.84,1.47
Amravati,2018,Bhatkuli,Rural,84.42,13.68,1.9
Amravati,2018,Bhatkuli,Urban,,,
Amravati,2018,Bhatkuli,Total,84.42,13.68,1.9
Amravati,2018,Daryapur,Rural,90.63,7.74,1.64
Amravati,2018,Daryapur,Urban,89.73,8.9,1.37
Amravati,2018,Daryapur,Total,90.46,7.96,1.59
Amravati,2018,Nandgaon Kh,Rural,87.25,11.25,1.51
Amravati,2018,Nandgaon Kh,Urban,,,
Amravati,2018,Nandgaon Kh,Total,87.25,11.25,1.51
Amravati,2018,Chandur Railway,Rural,90.63,7.98,1.39
Amravati,2018,Chandur Railway,Urban,93.12,6.05,0.83
Amravati,2018,Chandur Railway,Total,90.99,7.7,1.31
Amravati,2018,Dhamangaon Re,Rural,89.16,9.26,1.58
Amravati,2018,Dhamangaon Re,Urban,85.19,13.99,0.82
Amravati,2018,Dhamangaon Re,Total,88.76,9.74,1.5
Amravati,2019,Dharani,Rural,68.72,24.67,6.61
Amravati,2019,Dharani,Urban,,,
Amravati,2019,Dharani,Total,68.72,24.67,6.61
Amravati,2019,Chikhraldara,Rural,69.46,24.61,5.93
Amravati,2019,Chikhraldara,Urban,58.97,38.97,2.05
Amravati,2019,Chikhraldara,Total,69.27,24.87,5.86
Amravati,2019,Anjangaon Su,Rural,89.67,8.59,1.74
Amravati,2019,Anjangaon Su,Urban,85.13,12.95,1.92
Amravati,2019,Anjangaon Su,Total,88.14,10.06,1.8
Amravati,2019,Achalpur,Rural,87.98,10.02,2
Amravati,2019,Achalpur,Urban,88.38,9.18,2.44
Amravati,2019,Achalpur,Total,88.13,9.7,2.17
Amravati,2019,Chandurbazar,Rural,85.67,12.04,2.3
Amravati,2019,Chandurbazar,Urban,89.23,9.45,1.33
Amravati,2019,Chandurbazar,Total,86.02,11.78,2.2
Amravati,2019,Morshi,Rural,87.31,10.44,2.25
Amravati,2019,Morshi,Urban,92.13,7.45,0.42
Amravati,2019,Morshi,Total,88.1,9.95,1.95
Amravati,2019,Warud,Rural,80.8,16.14,3.06
Amravati,2019,Warud,Urban,94.7,5.25,0.05
Amravati,2019,Warud,Total,83.38,14.12,2.5
Amravati,2019,Tivas,Rural,80.8,14.74,4.46
Amravati,2019,Tivas,Urban,,,
Amravati,2019,Tivas,Total,80.8,14.74,4.46
Amravati,2019,Amravati,Rural,80.32,15.87,3.81
Amravati,2019,Amravati,Urban,84.42,13.17,2.42
Amravati,2019,Amravati,Total,83.28,13.92,2.8
Amravati,2019,Bhatkuli,Rural,78.75,16.95,4.29
Amravati,2019,Bhatkuli,Urban,,,
Amravati,2019,Bhatkuli,Total,78.75,16.95,4.29
Amravati,2019,Daryapur,Rural,84.58,12.97,2.45
Amravati,2019,Daryapur,Urban,85.23,11.85,2.92
Amravati,2019,Daryapur,Total,84.73,12.72,2.55
Amravati,2019,Nandgaon Kh,Rural,87.23,11.25,1.52
Amravati,2019,Nandgaon Kh,Urban,,,
Amravati,2019,Nandgaon Kh,Total,87.23,11.25,1.52
Amravati,2019,Chandur Railway,Rural,85.21,12.02,2.78
Amravati,2019,Chandur Railway,Urban,88.67,9.47,1.87
Amravati,2019,Chandur Railway,Total,85.69,11.66,2.65
Amravati,2019,Dhamangaon Re,Rural,80.64,15.57,3.79
Amravati,2019,Dhamangaon Re,Urban,85.19,13.24,1.57
Amravati,2019,Dhamangaon Re,Total,81.12,15.32,3.56
Amravati,2020,Dharani,Rural,68.93,25.21,5.85
Amravati,2020,Dharani,Urban,,,
Amravati,2020,Dharani,Total,68.93,25.21,5.85
Amravati,2020,Chikhraldara,Rural,67.87,26.49,5.64
Amravati,2020,Chikhraldara,Urban,71.56,27.49,0.95
Amravati,2020,Chikhraldara,Total,67.94,26.5,5.56
Amravati,2020,Anjangaon Su,Rural,92.77,5.93,1.3
Amravati,2020,Anjangaon Su,Urban,95.51,3.93,0.57
Amravati,2020,Anjangaon Su,Total,93.63,5.3,1.07
Amravati,2020,Achalpur,Rural,90.91,8.02,1.07
Amravati,2020,Achalpur,Urban,93.79,5.51,0.71
Amravati,2020,Achalpur,Total,92.08,6.99,0.92
Amravati,2020,Chandurbazar,Rural,86.83,11.22,1.96
Amravati,2020,Chandurbazar,Urban,98.04,1.74,0.22
Amravati,2020,Chandurbazar,Total,88.03,10.2,1.77
Amravati,2020,Morshi,Rural,88.42,10.17,1.4
Amravati,2020,Morshi,Urban,94.3,5.44,0.27
Amravati,2020,Morshi,Total,89.32,9.45,1.23
Amravati,2020,Warud,Rural,84.25,13.71,2.05
Amravati,2020,Warud,Urban,93.98,5.77,0.26
Amravati,2020,Warud,Total,86.05,12.24,1.72
Amravati,2020,Tivas,Rural,85.58,12.22,2.2
Amravati,2020,Tivas,Urban,,,
Amravati,2020,Tivas,Total,85.58,12.22,2.2
Amravati,2020,Amravati,Rural,83.13,13.76,3.11
Amravati,2020,Amravati,Urban,93.66,5.86,0.48
Amravati,2020,Amravati,Total,91.02,7.84,1.14
Amravati,2020,Bhatkuli,Rural,82.81,13.66,3.53
Amravati,2020,Bhatkuli,Urban,,,
Amravati,2020,Bhatkuli,Total,82.81,13.66,3.53
Amravati,2020,Daryapur,Rural,86.19,12.1,1.72
Amravati,2020,Daryapur,Urban,87.76,10.51,1.73
Amravati,2020,Daryapur,Total,86.51,11.77,1.72
Amravati,2020,Nandgaon Kh,Rural,87.89,10.39,1.72
Amravati,2020,Nandgaon Kh,Urban,,,
Amravati,2020,Nandgaon Kh,Total,87.89,10.39,1.72
Amravati,2020,Chandur Railway,Rural,87.33,10.77,1.9
Amravati,2020,Chandur Railway,Urban,96.56,3.44,0
Amravati,2020,Chandur Railway,Total,88.8,9.6,1.6
Amravati,2020,Dhamangaon Re,Rural,82.91,14.05,3.04
Amravati,2020,Dhamangaon Re,Urban,93.01,6.62,0.37
Amravati,2020,Dhamangaon Re,Total,84.06,13.2,2.74
Amravati,2021,Dharani,Rural,72.7,21.56,5.75
Amravati,2021,Dharani,Urban,,,
Amravati,2021,Dharani,Total,72.7,21.56,5.75
Amravati,2021,Chikhraldara,Rural,69.75,24.46,5.79
Amravati,2021,Chikhraldara,Urban,82.82,16.41,0.76
Amravati,2021,Chikhraldara,Total,70.02,24.29,5.69
Amravati,2021,Anjangaon Su,Rural,93.53,5.51,0.96
Amravati,2021,Anjangaon Su,Urban,97.66,1.69,0.66
Amravati,2021,Anjangaon Su,Total,94.65,4.48,0.88
Amravati,2021,Achalpur,Rural,90.64,8.03,1.33
Amravati,2021,Achalpur,Urban,97.51,2.22,0.27
Amravati,2021,Achalpur,Total,93.59,5.54,0.88
Amravati,2021,Chandurbazar,Rural,88.38,9.82,1.8
Amravati,2021,Chandurbazar,Urban,97.46,2.54,0
Amravati,2021,Chandurbazar,Total,89.3,9.08,1.62
Amravati,2021,Morshi,Rural,87.1,10.98,1.91
Amravati,2021,Morshi,Urban,98.49,1.24,0.27
Amravati,2021,Morshi,Total,88.8,9.53,1.67
Amravati,2021,Warud,Rural,83.73,13.89,2.39
Amravati,2021,Warud,Urban,96.14,3.71,0.15
Amravati,2021,Warud,Total,86.09,11.95,1.96
Amravati,2021,Tivas,Rural,85.57,12.45,1.98
Amravati,2021,Tivas,Urban,,,
Amravati,2021,Tivas,Total,85.57,12.45,1.98
Amravati,2021,Amravati,Rural,81.75,14.91,3.34
Amravati,2021,Amravati,Urban,96.13,3.59,0.28
Amravati,2021,Amravati,Total,92.56,6.4,1.04
Amravati,2021,Bhatkuli,Rural,81.65,14.94,3.4
Amravati,2021,Bhatkuli,Urban,,,
Amravati,2021,Bhatkuli,Total,81.65,14.94,3.4
Amravati,2021,Daryapur,Rural,84.57,12.97,2.46
Amravati,2021,Daryapur,Urban,96.44,2.61,0.95
Amravati,2021,Daryapur,Total,87.33,10.57,2.1
Amravati,2021,Nandgaon Kh,Rural,86.4,11.38,2.23
Amravati,2021,Nandgaon Kh,Urban,,,
Amravati,2021,Nandgaon Kh,Total,86.4,11.38,2.23
Amravati,2021,Chandur Railway,Rural,88.09,9.94,1.97
Amravati,2021,Chandur Railway,Urban,97.81,2.19,0
Amravati,2021,Chandur Railway,Total,89.56,8.77,1.67
Amravati,2021,Dhamangaon Re,Rural,84.56,12.48,2.96
Amravati,2021,Dhamangaon Re,Urban,93.04,6.46,0.5
Amravati,2021,Dhamangaon Re,Total,85.55,11.78,2.67
Beed,2013,Ashti,Rural,94.16,5.55,0.29
Beed,2013,Ashti,Urban,,,
Beed,2013,Ashti,Total,94.16,5.55,0.29
Beed,2013,Patoda,Rural,92.24,5.88,1.88
Beed,2013,Patoda,Urban,,,
